Timestamp,Flow,Density,Speed,Small,Heavy,truck_prop,CO2,PM2.5,CO,NO,NO2,O3,RH,TEMP,ws,wd,sinWD,cosWD,Month,date_local,time_local,Precipitation,Day of Week,timeinterval,Cardinal WD
1/15/2019 7:00,9555,340.04,28.1,8701,854,10.6,520,1,0.44,10.72,84.05,72.76,26.4,71.1,1.7,81,0.987688341,0.156434465,January,1/15/2019,7:00,N,Tuesday,05:00 - 07:59,E
1/15/2019 8:00,9597,283.1,33.9,8589,1008,11.8,516,1,0.43,6.7,77.9,81.32,26.2,71.2,1.7,122,0.848048096,-0.529919264,January,1/15/2019,8:00,N,Tuesday,08:00 - 10:59,SE
1/15/2019 9:00,7999,171.28,46.7,7280,719,9.9,523,1,0.42,2.68,73.8,74.9,26.2,71.2,1.5,87,0.998629535,0.052335956,January,1/15/2019,9:00,N,Tuesday,08:00 - 10:59,E
1/15/2019 10:00,7380,131.79,56,6724,656,9.7,514,1,0.42,5.36,77.9,77.04,26.3,71.2,2.5,71,0.945518576,0.325568154,January,1/15/2019,10:00,N,Tuesday,08:00 - 10:59,E
1/15/2019 11:00,6874,124.08,55.4,6196,678,10.6,609,1,0.48,1.34,71.75,79.18,27,71.6,2.2,111,0.933580426,-0.35836795,January,1/15/2019,11:00,N,Tuesday,11:00 - 13:59,E
1/15/2019 12:00,6860,121.2,56.6,6217,643,10,747,1,0.5,2.68,75.85,74.9,27.6,72,2.3,133,0.731353702,-0.68199836,January,1/15/2019,12:00,N,Tuesday,11:00 - 13:59,SE
1/15/2019 13:00,7028,131.36,53.5,6384,644,9.9,952,1,0.54,5.36,77.9,87.74,28.6,72.7,1.6,114,0.913545458,-0.406736643,January,1/15/2019,13:00,N,Tuesday,11:00 - 13:59,SE
1/15/2019 14:00,8290,133.71,62,7757,533,7.3,1029,1,0.61,2.68,75.85,81.32,28.5,73.2,3,73,0.956304756,0.292371705,January,1/15/2019,14:00,N,Tuesday,14:00- 16:59,E
1/15/2019 15:00,7807,175.44,44.5,7191,616,8.9,1022,1,0.6,4.02,79.95,83.46,28.4,73.8,2.6,70,0.939692621,0.342020143,January,1/15/2019,15:00,N,Tuesday,14:00- 16:59,E
1/15/2019 16:00,7732,195.25,39.6,7101,631,9.2,1041,1,0.58,5.36,77.9,85.6,28.8,74.1,3.3,83,0.992546152,0.121869343,January,1/15/2019,16:00,N,Tuesday,14:00- 16:59,E
1/15/2019 17:00,7418,315.66,23.5,7069,349,5.5,1116,1,0.58,5.36,79.95,92.02,29.1,74.7,2.9,98,0.990268069,-0.139173101,January,1/15/2019,17:00,N,Tuesday,17:00 - 19:59,E
1/15/2019 18:00,7212,189.79,38,6586,626,9.7,1170,1,0.57,5.36,82,83.46,29.2,75.2,3.3,86,0.99756405,0.069756474,January,1/15/2019,18:00,N,Tuesday,17:00 - 19:59,E
1/15/2019 19:00,5064,100.08,50.6,4646,418,8.8,1212,1,0.55,4.02,73.8,83.46,29.3,75.4,2.3,103,0.974370065,-0.224951054,January,1/15/2019,19:00,N,Tuesday,17:00 - 19:59,E
1/16/2019 5:00,6783,104.35,65,6299,484,8.1,742,1,0.48,1.34,73.8,79.18,28.8,73.4,1.7,76,0.970295726,0.241921896,January,1/16/2019,5:00,N,Wednesday,05:00 - 07:59,E
1/16/2019 6:00,9115,172.96,52.7,8718,397,5,706,1,0.45,5.36,82,77.04,28.8,73,2,55,0.819152044,0.573576436,January,1/16/2019,6:00,N,Wednesday,05:00 - 07:59,NE
1/16/2019 7:00,9358,318.3,29.4,8482,876,11.1,684,1,0.44,2.68,77.9,87.74,28.8,72.9,0.4,89,0.999847695,0.017452406,January,1/16/2019,7:00,N,Wednesday,05:00 - 07:59,E
1/16/2019 8:00,8944,321.73,27.8,8045,899,11.7,660,1,0.44,4.02,75.85,77.04,29,72.9,1.8,63,0.891006524,0.4539905,January,1/16/2019,8:00,N,Wednesday,08:00 - 10:59,NE
1/16/2019 9:00,8582,225.84,38,7681,901,11.8,652,1,0.44,2.68,73.8,74.9,28.4,72.9,2.7,88,0.999390827,0.034899497,January,1/16/2019,9:00,N,Wednesday,08:00 - 10:59,E
1/16/2019 10:00,7556,129.38,58.4,6955,601,8.7,690,1,0.47,4.02,71.75,79.18,28.6,73,2.2,103,0.974370065,-0.224951054,January,1/16/2019,10:00,N,Wednesday,08:00 - 10:59,E
1/16/2019 11:00,6769,119.17,56.8,6103,666,10.6,754,1,0.5,5.36,79.95,79.18,28.7,73.8,2.1,110,0.939692621,-0.342020143,January,1/16/2019,11:00,N,Wednesday,11:00 - 13:59,E
1/16/2019 12:00,6235,114.61,54.4,5694,541,9.4,788,1,0.52,4.02,77.9,74.9,28.3,74.5,2.2,105,0.965925826,-0.258819045,January,1/16/2019,12:00,N,Wednesday,11:00 - 13:59,E
1/16/2019 13:00,6113,102.22,59.8,5602,511,9.1,823,1,0.52,4.02,71.75,89.88,27.8,75.6,2.4,94,0.99756405,-0.069756474,January,1/16/2019,13:00,N,Wednesday,11:00 - 13:59,E
1/16/2019 14:00,7298,134.65,54.2,6634,664,10,842,1,0.52,12.06,73.8,74.9,27.5,76.6,2.1,105,0.965925826,-0.258819045,January,1/16/2019,14:00,N,Wednesday,14:00- 16:59,E
1/16/2019 15:00,7625,144.69,52.7,6988,637,9.3,800,1,0.5,6.7,71.75,70.62,27.6,76.6,2,95,0.996194698,-0.087155743,January,1/16/2019,15:00,N,Wednesday,14:00- 16:59,E
1/16/2019 16:00,7706,195.09,39.5,7202,504,7.4,749,1,0.48,6.7,73.8,77.04,27.6,76.3,1.6,108,0.951056516,-0.309016994,January,1/16/2019,16:00,N,Wednesday,14:00- 16:59,E
1/16/2019 17:00,7782,272.1,28.6,7179,603,9,767,1,0.47,9.38,79.95,70.62,28.7,75.9,1.7,112,0.927183855,-0.374606593,January,1/16/2019,17:00,N,Wednesday,17:00 - 19:59,E
1/16/2019 18:00,6909,215.23,32.1,6398,511,8.3,905,1,0.53,8.04,69.7,79.18,28.6,76.1,2.4,100,0.984807753,-0.173648178,January,1/16/2019,18:00,N,Wednesday,17:00 - 19:59,E
1/16/2019 19:00,4795,95.33,50.3,4399,396,8.7,844,1,0.48,8.04,65.6,68.48,28.3,75.9,2.2,84,0.994521895,0.104528463,January,1/16/2019,19:00,N,Wednesday,17:00 - 19:59,E
1/17/2019 5:00,5391,115.69,46.6,5045,346,7.2,586,1,0.35,6.7,75.85,68.48,29.2,74.3,2.3,145,0.573576436,-0.819152044,January,1/17/2019,5:00,N,Thursday,05:00 - 07:59,SE
1/17/2019 6:00,7854,208.33,37.7,7393,461,6.9,577,1,0.34,6.7,71.75,77.04,29.2,74.3,2.2,170,0.173648178,-0.984807753,January,1/17/2019,6:00,N,Thursday,05:00 - 07:59,S
1/17/2019 7:00,7172,371.61,19.3,6734,438,7.4,564,1,0.35,5.36,73.8,77.04,29.1,74.3,1.8,195,-0.258819045,-0.965925826,January,1/17/2019,7:00,N,Thursday,05:00 - 07:59,S
1/17/2019 8:00,6668,394.56,16.9,6059,609,11.1,546,1,0.34,10.72,71.75,77.04,29.1,74.5,1.8,221,-0.656059029,-0.75470958,January,1/17/2019,8:00,N,Thursday,08:00 - 10:59,SW
1/17/2019 9:00,7161,311.35,23,6270,891,14.7,555,1,0.34,2.68,77.9,81.32,29.1,74.3,1.6,236,-0.829037573,-0.559192903,January,1/17/2019,9:00,N,Thursday,08:00 - 10:59,SW
1/17/2019 10:00,6290,149.05,42.2,5740,550,9.9,548,1,0.34,2.68,75.85,72.76,29.2,74.5,1.2,229,-0.75470958,-0.656059029,January,1/17/2019,10:00,N,Thursday,08:00 - 10:59,SW
1/17/2019 11:00,6424,116.8,55,5871,553,9.3,552,1,0.34,8.04,67.65,74.9,29.3,74.5,2,229,-0.75470958,-0.656059029,January,1/17/2019,11:00,N,Thursday,11:00 - 13:59,SW
1/17/2019 12:00,6323,114.34,55.3,5716,607,10.4,663,1,0.41,5.36,75.85,74.9,30,74.8,2,217,-0.601815023,-0.79863551,January,1/17/2019,12:00,N,Thursday,11:00 - 13:59,SW
1/21/2019 5:00,5894,88.23,66.8,5446,448,8.7,610,1,0.41,10.72,73.8,70.62,30.5,75.4,4.4,311,-0.75470958,0.656059029,January,1/21/2019,5:00,N,Monday,05:00 - 07:59,NW
1/21/2019 6:00,6510,105.85,61.5,6096,414,7,599,1,0.42,2.68,77.9,77.04,30.6,75.4,4.7,298,-0.882947593,0.469471563,January,1/21/2019,6:00,N,Monday,05:00 - 07:59,NW
1/21/2019 7:00,6719,104.66,64.2,6283,436,7,586,1,0.41,1.34,71.75,77.04,30.3,75.4,4.4,285,-0.965925826,0.258819045,January,1/21/2019,7:00,N,Monday,05:00 - 07:59,W
1/21/2019 8:00,7048,110.99,63.5,6612,436,6.8,586,1,0.41,4.02,73.8,85.6,30.4,75.4,3.5,292,-0.927183855,0.374606593,January,1/21/2019,8:00,N,Monday,08:00 - 10:59,W
1/21/2019 9:00,7799,126.81,61.5,7179,620,8.9,568,1,0.4,4.02,73.8,83.46,30.7,75.2,5.8,317,-0.68199836,0.731353702,January,1/21/2019,9:00,N,Monday,08:00 - 10:59,NW
1/21/2019 10:00,8310,147.86,56.2,7612,698,9.5,566,1,0.4,9.38,73.8,81.32,30.7,75.2,6.6,303,-0.838670568,0.544639035,January,1/21/2019,10:00,N,Monday,08:00 - 10:59,NW
1/21/2019 11:00,8688,148.26,58.6,7986,702,9.2,586,1,0.4,5.36,75.85,81.32,31,75.2,6.2,303,-0.838670568,0.544639035,January,1/21/2019,11:00,N,Monday,11:00 - 13:59,NW
1/21/2019 12:00,8736,147.32,59.3,8037,699,9.2,886,1,0.51,6.7,77.9,83.46,32.9,76.1,7.4,295,-0.906307787,0.422618262,January,1/21/2019,12:00,N,Monday,11:00 - 13:59,NW
1/21/2019 13:00,8706,162.73,53.5,7954,752,10.1,1046,1,0.52,5.36,77.9,77.04,33.1,77.2,8.1,296,-0.898794046,0.438371147,January,1/21/2019,13:00,N,Monday,11:00 - 13:59,NW
1/21/2019 14:00,8489,238.46,35.6,7875,614,8.6,562,1,0.74,8.04,75.85,81.32,29.3,76.6,6.1,283,-0.974370065,0.224951054,January,1/21/2019,14:00,N,Monday,14:00- 16:59,W
1/21/2019 15:00,8236,386.67,21.3,7762,474,6.9,572,1,0.73,6.7,71.75,62.06,29,77.7,5.3,263,-0.992546152,-0.121869343,January,1/21/2019,15:00,N,Monday,14:00- 16:59,W
1/21/2019 16:00,7788,395.33,19.7,7435,353,5.4,567,1,0.71,9.38,69.7,68.48,29.6,77.5,3.8,275,-0.996194698,0.087155743,January,1/21/2019,16:00,N,Monday,14:00- 16:59,W
1/21/2019 17:00,7772,366.6,21.2,7260,512,7.8,575,1,0.71,6.7,69.7,81.32,30.1,77.4,3.7,285,-0.965925826,0.258819045,January,1/21/2019,17:00,N,Monday,17:00 - 19:59,W
1/21/2019 18:00,8195,344.33,23.8,7787,408,5.9,576,1,0.69,5.36,67.65,81.32,30.5,77,4,329,-0.515038075,0.857167301,January,1/21/2019,18:00,N,Monday,17:00 - 19:59,NW
1/21/2019 19:00,6822,113.51,60.1,6440,382,6.4,574,1,0.68,8.04,69.7,79.18,30.9,76.6,3.5,341,-0.325568154,0.945518576,January,1/21/2019,19:00,N,Monday,17:00 - 19:59,N
1/28/2019 17:00,8658,165.54,52.3,7999,659,8.6,529,1,0.56,2.68,61.5,70.62,21.7,75.9,0.3,223,-0.68199836,-0.731353702,January,1/28/2019,17:00,N,Monday,17:00 - 19:59,SW
1/28/2019 18:00,7893,144.56,54.6,7231,662,9.3,620,1,0.38,8.04,57.4,81.32,19,78.8,0.5,261,-0.987688341,-0.156434465,January,1/28/2019,18:00,N,Monday,17:00 - 19:59,W
1/28/2019 19:00,5537,81.19,68.2,5042,495,9.6,645,1,0.38,8.04,59.45,74.9,19.6,78.6,0.5,235,-0.819152044,-0.573576436,January,1/28/2019,19:00,N,Monday,17:00 - 19:59,SW
1/29/2019 5:00,7277,99.28,73.3,6812,465,7.3,580,1,1.31,4.02,77.9,89.88,23.3,73,0.6,17,0.292371705,0.956304756,January,1/29/2019,5:00,N,Tuesday,05:00 - 07:59,N
1/29/2019 6:00,9760,169.44,57.6,9187,573,6.7,488,1,0.28,2.68,69.7,104.86,31.5,72.5,1.1,301,-0.857167301,0.515038075,January,1/29/2019,6:00,N,Tuesday,05:00 - 07:59,NW
1/29/2019 7:00,9474,315.8,30,8752,722,9.1,559,1,0.96,6.7,73.8,98.44,23.2,72.9,0.5,298,-0.882947593,0.469471563,January,1/29/2019,7:00,N,Tuesday,05:00 - 07:59,NW
1/29/2019 8:00,9196,339.34,27.1,8370,826,10.6,522,2,0.45,2.68,73.8,102.72,31.9,72.3,0.1,191,-0.190808995,-0.981627183,January,1/29/2019,8:00,N,Tuesday,08:00 - 10:59,S
1/29/2019 9:00,9225,279.55,33,8091,1134,14.2,475,1,0.18,5.36,69.7,102.72,34,72.9,0.8,93,0.998629535,-0.052335956,January,1/29/2019,9:00,N,Tuesday,08:00 - 10:59,E
1/29/2019 10:00,7898,160.53,49.2,7070,828,11.7,528,1,0.52,5.36,75.85,96.3,31,72.9,1.1,149,0.515038075,-0.857167301,January,1/29/2019,10:00,N,Tuesday,08:00 - 10:59,SE
1/29/2019 11:00,7913,140.05,56.5,7228,685,9.6,517,2,0.49,4.02,73.8,98.44,31,72.9,1.2,175,0.087155743,-0.996194698,January,1/29/2019,11:00,N,Tuesday,11:00 - 13:59,S
1/29/2019 12:00,7291,113.92,64,6551,740,11,480,1,0.2,2.68,71.75,98.44,35.6,72.9,2.2,176,0.069756474,-0.99756405,January,1/29/2019,12:00,N,Tuesday,11:00 - 13:59,S
1/29/2019 13:00,7287,130.83,55.7,6434,853,13,550,2,0.85,5.36,75.85,98.44,31.2,72.7,2.1,180,1.23E-16,-1,January,1/29/2019,13:00,N,Tuesday,11:00 - 13:59,S
1/29/2019 14:00,7906,126.29,62.6,7177,729,10.1,524,2,0.62,6.7,71.75,89.88,31.6,72.5,1.9,170,0.173648178,-0.984807753,January,1/29/2019,14:00,N,Tuesday,14:00- 16:59,S
1/29/2019 15:00,8681,134.38,64.6,8034,647,8.3,493,1,0.35,2.68,69.7,94.16,36.1,72.9,2,182,-0.034899497,-0.999390827,January,1/29/2019,15:00,N,Tuesday,14:00- 16:59,S
1/29/2019 16:00,8609,134.94,63.8,7994,615,8,492,1,0.33,1.34,71.75,94.16,35.8,73,2.5,172,0.139173101,-0.990268069,January,1/29/2019,16:00,N,Tuesday,14:00- 16:59,S
1/29/2019 17:00,8797,156.81,56.1,8014,783,10.1,521,1,0.75,2.68,75.85,98.44,31.3,72.9,1.5,213,-0.544639035,-0.838670568,January,1/29/2019,17:00,N,Tuesday,17:00 - 19:59,SW
1/29/2019 18:00,7937,153.82,51.6,7411,526,7.4,498,1,0.32,1.34,65.6,98.44,36.3,72.9,0.8,220,-0.64278761,-0.766044443,January,1/29/2019,18:00,N,Tuesday,17:00 - 19:59,SW
1/29/2019 19:00,5862,86.21,68,5397,465,8.5,513,2,0.48,2.68,73.8,89.88,31.9,72.5,0.3,169,0.190808995,-0.981627183,January,1/29/2019,19:00,N,Tuesday,17:00 - 19:59,S
1/30/2019 18:00,8236,226.89,36.3,7476,760,10.5,579,2,1.27,5.36,79.95,126.26,28.2,71.2,2.6,264,-0.994521895,-0.104528463,January,1/30/2019,18:00,N,Wednesday,17:00 - 19:59,W
1/30/2019 19:00,5598,82.08,68.2,5130,468,8.9,494,1,0.27,6.7,67.65,96.3,31.8,72.3,0.2,198,-0.309016994,-0.951056516,January,1/30/2019,19:00,N,Wednesday,17:00 - 19:59,S
2/6/2019 12:00,7913,122.68,64.5,7173,740,10.2,514,1,0.5,4.02,67.65,89.88,29,72.9,1.9,286,-0.961261696,0.275637356,February,2/6/2019,12:00,N,Wednesday,11:00 - 13:59,W
2/6/2019 13:00,7502,114.19,65.7,6846,656,9.5,512,1,0.52,8.04,67.65,87.74,29.2,72.7,3.9,283,-0.974370065,0.224951054,February,2/6/2019,13:00,N,Wednesday,11:00 - 13:59,W
2/6/2019 14:00,8172,130.96,62.4,7373,799,10.7,496,1,0.59,4.02,79.95,100.58,30.5,72.5,4,265,-0.996194698,-0.087155743,February,2/6/2019,14:00,N,Wednesday,14:00- 16:59,W
2/6/2019 15:00,8619,146.08,59,7890,729,9.6,530,1,0.91,1.34,79.95,92.02,30.2,72.9,4.2,232,-0.788010754,-0.615661475,February,2/6/2019,15:00,N,Wednesday,14:00- 16:59,SW
2/6/2019 16:00,8208,263.92,31.1,7853,355,5,538,1,0.86,4.02,71.75,100.58,29.6,72.7,3.3,234,-0.809016994,-0.587785252,February,2/6/2019,16:00,N,Wednesday,14:00- 16:59,SW
2/6/2019 17:00,8603,240.31,35.8,7866,737,9.9,542,2,1.04,4.02,73.8,104.86,29.6,72.9,2.3,266,-0.99756405,-0.069756474,February,2/6/2019,17:00,N,Wednesday,17:00 - 19:59,W
2/6/2019 18:00,8340,140.4,59.4,7674,666,9,506,1,0.46,8.04,69.7,98.44,32,73,3.3,306,-0.809016994,0.587785252,February,2/6/2019,18:00,N,Wednesday,17:00 - 19:59,NW
2/6/2019 19:00,6103,90.28,67.6,5591,512,9.1,500,1,0.45,5.36,73.8,89.88,31.9,72.9,3.5,296,-0.898794046,0.438371147,February,2/6/2019,19:00,N,Wednesday,17:00 - 19:59,NW
2/7/2019 5:00,7097,97.75,72.6,6582,515,8.3,982,1,0.54,2.68,55.35,68.48,28,77.4,2,322,-0.615661475,0.788010754,February,2/7/2019,5:00,N,Thursday,05:00 - 07:59,NW
2/7/2019 6:00,9680,178.93,54.1,9067,613,7.3,937,1,0.54,2.68,63.55,74.9,27.8,77.2,2.3,309,-0.777145961,0.629320391,February,2/7/2019,6:00,N,Thursday,05:00 - 07:59,NW
2/7/2019 7:00,9091,324.68,28,8364,727,9.5,718,1,0.51,2.68,63.55,70.62,27.4,76.1,2.3,311,-0.75470958,0.656059029,February,2/7/2019,7:00,N,Thursday,05:00 - 07:59,NW
2/7/2019 8:00,8454,355.21,23.8,7701,753,10.7,665,1,0.5,2.68,65.6,74.9,27.2,75.6,0.7,299,-0.874619707,0.48480962,February,2/7/2019,8:00,N,Thursday,08:00 - 10:59,NW
2/7/2019 9:00,8682,302.51,28.7,7800,882,11.9,656,1,0.5,2.68,61.5,72.76,27.2,75.4,0.2,255,-0.965925826,-0.258819045,February,2/7/2019,9:00,N,Thursday,08:00 - 10:59,W
2/7/2019 10:00,8807,231.15,38.1,7901,906,11.9,692,1,0.5,1.34,63.55,70.62,27.3,75.4,2,123,0.838670568,-0.544639035,February,2/7/2019,10:00,N,Thursday,08:00 - 10:59,SE
2/7/2019 11:00,7932,145.27,54.6,7188,744,10.5,730,1,0.48,4.02,61.5,72.76,27.2,75.7,2.8,119,0.874619707,-0.48480962,February,2/7/2019,11:00,N,Thursday,11:00 - 13:59,SE
2/7/2019 12:00,7866,126.87,62,7071,795,11,761,1,0.49,4.02,61.5,72.76,27.2,75.9,2.8,125,0.819152044,-0.573576436,February,2/7/2019,12:00,N,Thursday,11:00 - 13:59,SE
2/7/2019 13:00,7665,126.49,60.6,6905,760,11.1,807,1,0.5,4.02,59.45,77.04,27.1,76.5,2.6,98,0.990268069,-0.139173101,February,2/7/2019,13:00,N,Thursday,11:00 - 13:59,E
2/7/2019 14:00,8181,127.63,64.1,7404,777,10.4,841,1,0.51,0,61.5,72.76,27.3,76.6,2.4,131,0.75470958,-0.656059029,February,2/7/2019,14:00,N,Thursday,14:00- 16:59,SE
2/7/2019 15:00,8816,207.92,42.4,8107,709,9.2,818,1,0.51,5.36,61.5,68.48,27.2,76.6,2.4,181,-0.017452406,-0.999847695,February,2/7/2019,15:00,N,Thursday,14:00- 16:59,S
2/7/2019 16:00,8583,281.41,30.5,8097,486,6.6,817,1,0.5,1.34,55.35,70.62,27.4,76.5,1.2,182,-0.034899497,-0.999390827,February,2/7/2019,16:00,N,Thursday,14:00- 16:59,S
2/7/2019 17:00,8615,279.71,30.8,7988,627,8.5,792,1,0.5,2.68,59.45,64.2,27.2,77,1.6,262,-0.990268069,-0.139173101,February,2/7/2019,17:00,N,Thursday,17:00 - 19:59,W
2/7/2019 18:00,7407,116.65,63.5,6939,468,7.2,748,1,0.51,4.02,55.35,79.18,27.2,76.8,2.3,300,-0.866025404,0.5,February,2/7/2019,18:00,N,Thursday,17:00 - 19:59,NW
2/7/2019 19:00,7245,124.7,58.1,6621,624,9.6,700,1,0.48,1.34,67.65,77.04,27.3,76.6,2.2,323,-0.601815023,0.79863551,February,2/7/2019,19:00,N,Thursday,17:00 - 19:59,NW
2/8/2019 5:00,6910,97.74,70.7,6413,497,8.3,616,1,0.43,1.34,67.65,72.76,25.9,75.9,1.2,318,-0.669130606,0.743144825,February,2/8/2019,5:00,N,Friday,05:00 - 07:59,NW
2/8/2019 6:00,9489,204.06,46.5,9055,434,5.4,616,1,0.42,1.34,59.45,79.18,26.1,75.4,1.7,317,-0.68199836,0.731353702,February,2/8/2019,6:00,N,Friday,05:00 - 07:59,NW
2/8/2019 7:00,9393,299.14,31.4,8515,878,11.2,630,1,0.42,1.34,63.55,77.04,26.2,74.7,1.2,300,-0.866025404,0.5,February,2/8/2019,7:00,N,Friday,05:00 - 07:59,NW
2/8/2019 8:00,8746,345.69,25.3,8143,603,8.2,638,1,0.42,5.36,65.6,66.34,26.3,74.3,0.7,89,0.999847695,0.017452406,February,2/8/2019,8:00,N,Friday,08:00 - 10:59,E
2/8/2019 9:00,8973,271.09,33.1,8092,881,11.4,656,1,0.42,2.68,63.55,74.9,26.3,74.3,1.4,92,0.999390827,-0.034899497,February,2/8/2019,9:00,N,Friday,08:00 - 10:59,E
2/8/2019 10:00,8186,133.54,61.3,7577,609,8.3,675,1,0.43,0,65.6,79.18,26.6,74.1,2.4,101,0.981627183,-0.190808995,February,2/8/2019,10:00,N,Friday,08:00 - 10:59,E
2/8/2019 11:00,8637,144.92,59.6,7881,756,9.8,727,1,0.42,5.36,59.45,77.04,26.5,74.5,2.4,145,0.573576436,-0.819152044,February,2/8/2019,11:00,N,Friday,11:00 - 13:59,SE
2/8/2019 12:00,8667,149.95,57.8,7910,757,9.7,771,1,0.42,1.34,59.45,66.34,26.1,75.4,2,166,0.241921896,-0.970295726,February,2/8/2019,12:00,N,Friday,11:00 - 13:59,S
2/8/2019 13:00,8472,135.77,62.4,7690,782,10.3,806,1,0.45,1.34,61.5,70.62,25.3,76.6,2.3,176,0.069756474,-0.99756405,February,2/8/2019,13:00,N,Friday,11:00 - 13:59,S
2/8/2019 14:00,8763,176.67,49.6,8174,589,7.8,1031,1,0.49,0,65.6,70.62,26.2,76.6,2.8,165,0.258819045,-0.965925826,February,2/8/2019,14:00,N,Friday,14:00- 16:59,S
2/8/2019 15:00,8169,338.96,24.1,7817,352,5.2,949,1,0.46,4.02,67.65,72.76,26.3,76.5,2.2,200,-0.342020143,-0.939692621,February,2/8/2019,15:00,N,Friday,14:00- 16:59,S
2/8/2019 16:00,8529,350.99,24.3,8091,438,6.1,1063,1,0.52,0,55.35,83.46,25.9,77.5,2.3,214,-0.559192903,-0.829037573,February,2/8/2019,16:00,N,Friday,14:00- 16:59,SW
2/8/2019 17:00,8963,296.79,30.2,8236,727,9.7,1013,1,0.5,1.34,57.4,74.9,25.9,77.2,1.4,237,-0.838670568,-0.544639035,February,2/8/2019,17:00,N,Friday,17:00 - 19:59,SW
2/8/2019 18:00,8404,293.85,28.6,7775,629,8.9,876,1,0.46,1.34,53.3,77.04,26.3,75.6,1.5,263,-0.992546152,-0.121869343,February,2/8/2019,18:00,N,Friday,17:00 - 19:59,W
2/8/2019 19:00,7181,133.23,53.9,6794,387,6.1,768,1,0.48,5.36,59.45,74.9,25.2,77,1.1,279,-0.987688341,0.156434465,February,2/8/2019,19:00,N,Friday,17:00 - 19:59,W
2/11/2019 5:00,7182,99.2,72.4,6738,444,7.1,617,1,0.47,1.34,65.6,79.18,22.6,73.2,2.7,318,-0.669130606,0.743144825,February,2/11/2019,5:00,N,Monday,05:00 - 07:59,NW
2/11/2019 6:00,9607,165.35,58.1,9097,510,6.1,573,1,0.43,5.36,55.35,77.04,22.5,71.8,1.3,338,-0.374606593,0.927183855,February,2/11/2019,6:00,N,Monday,05:00 - 07:59,N
2/11/2019 7:00,8945,321.76,27.8,8209,736,9.9,577,1,0.44,1.34,67.65,79.18,22.9,70.9,0.3,43,0.68199836,0.731353702,February,2/11/2019,7:00,N,Monday,05:00 - 07:59,NE
2/11/2019 8:00,8363,362.03,23.1,7561,802,11.5,592,1,0.43,1.34,65.6,70.62,23.2,70.2,1.6,83,0.992546152,0.121869343,February,2/11/2019,8:00,N,Monday,08:00 - 10:59,E
2/11/2019 9:00,8581,332.6,25.8,7775,806,11.2,599,1,0.43,2.68,65.6,72.76,23.2,70,1.8,98,0.990268069,-0.139173101,February,2/11/2019,9:00,N,Monday,08:00 - 10:59,E
2/11/2019 10:00,8628,276.54,31.2,7813,815,11.2,609,1,0.44,0,63.55,72.76,23.3,70,2,112,0.927183855,-0.374606593,February,2/11/2019,10:00,N,Monday,08:00 - 10:59,E
2/11/2019 11:00,8185,196.28,41.7,7385,800,11.1,624,1,0.42,2.68,61.5,72.76,23.1,70.3,2.1,100,0.984807753,-0.173648178,February,2/11/2019,11:00,N,Monday,11:00 - 13:59,E
2/11/2019 12:00,8072,132.76,60.8,7260,812,11.1,656,1,0.42,5.36,59.45,77.04,22.8,71.1,1.3,108,0.951056516,-0.309016994,February,2/11/2019,12:00,N,Monday,11:00 - 13:59,E
2/11/2019 13:00,8272,129.05,64.1,7540,732,9.8,703,1,0.44,2.68,61.5,70.62,21.7,73.2,0.6,100,0.984807753,-0.173648178,February,2/11/2019,13:00,N,Monday,11:00 - 13:59,E
2/11/2019 14:00,7975,123.64,64.5,7353,622,8.6,838,1,0.53,2.68,55.35,62.06,20.9,76.6,1.3,124,0.829037573,-0.559192903,February,2/11/2019,14:00,N,Monday,14:00- 16:59,SE
2/11/2019 15:00,8443,263.84,32,7677,766,10.7,890,1,0.55,0,59.45,72.76,22.3,75.2,1.4,155,0.422618262,-0.906307787,February,2/11/2019,15:00,N,Monday,14:00- 16:59,SE
2/11/2019 16:00,7713,360.42,21.4,7375,338,5.3,866,1,0.52,8.04,61.5,74.9,22.7,74.5,1.5,166,0.241921896,-0.970295726,February,2/11/2019,16:00,N,Monday,14:00- 16:59,S
